LIQUIDITY_POOL_ADDRESS,MINT,TOTAL_ADDED_LIQUIDITY,TOTAL_REMOVED_LIQUIDITY,NUM_LIQUIDITY_ADDS,NUM_LIQUIDITY_REMOVES,ADD_TO_REMOVE_RATIO,LAST_POOL_ACTIVITY_TIMESTAMP,FIRST_POOL_ACTIVITY_TIMESTAMP,LAST_SWAP_TIMESTAMP,LAST_SWAP_TX_ID,INACTIVITY_STATUS
CmqQmnD8AXaaADZvvKMfoCE9tPq8tELwSAZdmRnYs8Kt,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,34355.673406,42637.34178,260,276,0.8057648993,2021-12-29 14:23:17.000,2021-10-30 16:31:55.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
CmqQmnD8AXaaADZvvKMfoCE9tPq8tELwSAZdmRnYs8Kt,A9UhP1xfQHWUhSd54NgKPub2XB3ZuQMdPEvf9aMTHxGT,9424660329.36653,3090462577.40436,260,276,3.049595358,2021-12-29 14:23:17.000,2021-10-30 16:31:55.000,2021-12-30 23:30:39.000,42ZDHLRZEfXpjmWsX5cxuScYkYE8J3wd4wgJ3kvNhb1XB3wt1drNqAUgGBf5qwKFwsHZuivFc8uGAFD8QfM7dayr,Active
4in7jrz4exQriMniYPrYbq3UUjDdDzKTTgxdY7KXKEDD,379WD5JJmV8LgcTyu4i6CPxNbm9WdTXF9WYnkHoz9nNF,169626816,1366306566618.8,4,62,0.0001241498944,2021-11-28 07:47:39.000,2021-10-30 06:07:45.000,2021-12-24 14:09:12.000,5veDQVf6kTz8BfxXSWg5JoQXD8dD1LfEg6hXwP6i4q9MhNDvR7rrZpgkQphAH9KyqDs8JTfXsCSRRw2YsdCjZE4D,Inactive
4in7jrz4exQriMniYPrYbq3UUjDdDzKTTgxdY7KXKEDD,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.022128,8836.889448,4,62,0.000002504048526,2021-11-28 07:47:39.000,2021-10-30 06:07:45.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
6cVw51aB4WjtnNGWAmD67DyJDGZqKf7kifufqUtntq9B,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,440203.136336,582572.472476,602,484,0.7556195274,2021-12-30 23:28:14.000,2021-10-30 05:22:01.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
6cVw51aB4WjtnNGWAmD67DyJDGZqKf7kifufqUtntq9B,5jFnsfx36DyGk8uVGrbXnVUMTsBkPXGpx6e69BiGFzko,379191683.016802,330211864.174137,602,484,1.148328465,2021-12-30 23:28:14.000,2021-10-30 05:22:01.000,2021-12-30 23:40:07.000,52Ki6kum3awTaFdEtH98N8PZd23wQZS2gD1Wm9BhVRCsvtu32yxsNpu6LhhTp22qbbwLnG6Hxtpmqk9ZFuBUM3xu,Active
51QSAAwvEpm11fv92F5xGkR8AW4LyMYdcSP29qgVAaAB,58yYYVT5FoVx2jtvD9xtX4JxE8jogtA5tjMkJudgERMS,469109.011451282,1007514.22794951,48,20,0.4656103095,2021-11-16 23:14:59.000,2021-10-30 03:09:22.000,2021-12-28 01:58:14.000,66Db3sJpV88ztGteLoPX7T9YFL8vD3xJGnUucAVdkFmLAy2Du42RxovZc823C7haboGdiuEgDFdpbtJMMnWSvETR,Active
51QSAAwvEpm11fv92F5xGkR8AW4LyMYdcSP29qgVAaAB,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4419.84761,2892.22595,48,20,1.528181991,2021-11-16 23:14:59.000,2021-10-30 03:09:22.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
9n3AtrNcLbjve1A29HTARcYKVdssWdnzY4Ny2xyFwzV1,Aojru8bfwZK6sgrx6exNazxASFZUjPpRY59byMrs6izt,365673510,601006434,28,44,0.6084352668,2021-12-01 22:03:05.000,2021-10-30 01:55:31.000,2021-12-26 00:15:40.000,4V1e5cmiGZ6gHGQzdWDoTBN88qGgPmodgunCbMBGXHY5r5i2L1zD8LpS6BqJM19MpFnr2kXqUBq3do4wR7CAGfia,Active
9n3AtrNcLbjve1A29HTARcYKVdssWdnzY4Ny2xyFwzV1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,20727.8159,31115.516502,28,44,0.6661568963,2021-12-01 22:03:05.000,2021-10-30 01:55:31.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
64uBwyUUAQ3X4imAV9EKXUyb7PsPFDqN1BfgekEh3LAx,4BzxVoBQzwKoqm1dQc78r42Yby3EzAeZmMiYFdCjeu5Z,988978216.122272,95039003.7962078,80,54,10.406024649,2021-12-17 04:34:38.000,2021-10-29 20:36:05.000,2021-12-30 23:24:38.000,62VnTCzy1mcyhV4ZxB8Gacj1TAj1MjUn65eYXDq7B4zhHiV3WB7gDum2QARc4mfFDbBSW6Q7eGhxFA1ti7JTME98,Active
64uBwyUUAQ3X4imAV9EKXUyb7PsPFDqN1BfgekEh3LAx,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,92512.514316,14814.815942,80,54,6.244594241,2021-12-17 04:34:38.000,2021-10-29 20:36:05.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
BjUX4i8XAGtjTM5JCNWAqsFMtGj2pKicY9FXyesWRsfA,5U9QqCPhqXAJcEv9uyzFJd5zhN93vuPk1aNNkXnUfPnt,1165938.11181287,1168710.48941634,10,60,0.997627832,2021-12-12 14:37:21.000,2021-10-29 20:26:09.000,2021-12-30 23:54:44.000,5sKjrA1LBwevEs2QFRHfXkTSc3DFaoWEezeYSSJ7dySxzYRDey8DoY8V39f2vCzAuRniioHuHkohwpAShp2hJ6Sc,Active
BjUX4i8XAGtjTM5JCNWAqsFMtGj2pKicY9FXyesWRsfA,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12489.539144,12828.842292,10,60,0.973551538,2021-12-12 14:37:21.000,2021-10-29 20:26:09.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
Ht7YKtj7Kki3pSxRmJydFwr6zhApvE2Vq6QCUABiC7Wb,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,194696.898576,210324.711924,734,430,0.9256967324,2021-12-30 22:30:47.000,2021-10-29 16:58:39.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
Ht7YKtj7Kki3pSxRmJydFwr6zhApvE2Vq6QCUABiC7Wb,3jzdrXXKxwkBk82u2eCWASZLCKoZs1LQTg87HBEAmBJw,2146181272,2251650992.2,734,430,0.9531589396,2021-12-30 22:30:47.000,2021-10-29 16:58:39.000,2021-12-30 23:54:12.000,4aANADtxZD1uxVd44pcMHb6qEouzS1pnRfhxvkypPyBkDMvL8Qo8s8Y3kWjiSEXug4rDBBs499Sa1bKvNGeSMV1G,Active
DqFyoby5g1FZvo5fhmJgirBi5fGUiqtzFsygXCrF81LD,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9178.875804,11058.052562,46,40,0.8300625949,2021-11-25 23:17:21.000,2021-10-29 14:39:56.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
DqFyoby5g1FZvo5fhmJgirBi5fGUiqtzFsygXCrF81LD,4BzxVoBQzwKoqm1dQc78r42Yby3EzAeZmMiYFdCjeu5Z,104110124.814882,83511652.1487983,46,40,1.246653876,2021-11-25 23:17:21.000,2021-10-29 14:39:56.000,2021-12-30 23:24:38.000,62VnTCzy1mcyhV4ZxB8Gacj1TAj1MjUn65eYXDq7B4zhHiV3WB7gDum2QARc4mfFDbBSW6Q7eGhxFA1ti7JTME98,Active
J9vQmVKt6tn7aFFRREykZYu25nbnyi8hDoecLdBTow7,5ENUvV3Ur3o3Fg6LVRfHL4sowidiVTMHHsEFqNJXRz6o,171324282.3636,115740398.0126,28,28,1.480246183,2021-12-05 22:30:52.000,2021-10-29 13:45:40.000,2021-12-29 23:10:53.000,31ALSUkGdta7aqTpmEvpFgCpLTbYuacBh6jpQM1EKnDCaFC1tySfr4tkoaiT56sThaEN6aiJHaEbaVSPPj4cSUkA,Active
J9vQmVKt6tn7aFFRREykZYu25nbnyi8hDoecLdBTow7,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6557.870314,11283.822224,28,28,0.5811745509,2021-12-05 22:30:52.000,2021-10-29 13:45:40.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
BLESJZE1vSBUNqzgWSDEvtgzvXZwmyW17La5ch971yGs,2FkuyFr3N9RzvVahPqzXKfa8H9KhYpChwQZSeMKkkVPJ,40464.718542516,1443019.03346104,24,14,0.02804170812,2021-12-28 17:29:17.000,2021-10-29 01:42:37.000,2021-12-28 19:45:18.000,24MuwoFvbqJVecyfWW6uHbjpoiKQfL3txHfCgVr8qCTw6hqGHjognYJVGzxeuAe3G4xFDudMQwe1uVqK92BhyRNc,Active
BLESJZE1vSBUNqzgWSDEvtgzvXZwmyW17La5ch971yGs,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,965.0448,715.541732,24,14,1.348691148,2021-12-28 17:29:17.000,2021-10-29 01:42:37.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
E6f84t8DVaBtKSsqtwtMsqwMUMxTzsskEBZQuznWQJuM,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,59051.107224,88676.058496,286,220,0.665919395,2021-12-15 21:17:57.000,2021-10-28 22:18:16.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
E6f84t8DVaBtKSsqtwtMsqwMUMxTzsskEBZQuznWQJuM,5sM9xxcBTM9rWza6nEgq2cShA87JjTBx1Cu82LjgmaEg,3699838200.29285,1183576813.64398,286,220,3.125980636,2021-12-15 21:17:57.000,2021-10-28 22:18:16.000,2021-12-30 23:54:28.000,4tMkZopmq4wx6WZtHprETNKTJUHWLU9iWCMoexBfKDSrPhELtNSDTDdX9q4LbwDUfGmjAZDXBtUofmCoPxbc3QQJ,Active
7c2CLgatf2TU36PgpS65WLmvWk94rmaHVf1Z1peZ7mcA,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2327743.167204,1669079.614628,1686,770,1.394626803,2021-12-30 20:00:48.000,2021-10-28 14:32:07.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
7c2CLgatf2TU36PgpS65WLmvWk94rmaHVf1Z1peZ7mcA,AUrMpCDYYcPuHhyNX8gEEqbmDPFUpBpHrNW3vPeCFn5Z,18981.53883538,15217.473778546,1546,770,1.247351506,2021-12-30 20:00:48.000,2021-10-28 14:32:07.000,2021-12-30 23:40:28.000,3FPNiNNybRKFahknAY6EExmnw4k1bGoD63WnLYB4nxwvC8T7JBu3rCC9RbBQXrhwGGbrkAgsxhcENgonTPRbQy5E,Active
EqTPJXtQXFUUA6zCFCRw6W6Epcpv1oLMRaQmKXPNYmkH,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,35626.82037,37530.872708,14,12,0.949267038,2021-12-25 02:50:04.000,2021-10-28 14:04:50.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
EqTPJXtQXFUUA6zCFCRw6W6Epcpv1oLMRaQmKXPNYmkH,2PoF4gqWg97yjJk276yUYaGVkkASE7tqAU7H5faEBkeC,2646.81330234,2416.90830464,14,12,1.095123591,2021-12-25 02:50:04.000,2021-10-28 14:04:50.000,2021-12-21 17:39:40.000,37xBV1JKqXCzZgutLkFXbWzTKwYnYw1a2yWUAKbMmxqMhvXfaKTae1RQ8aoV5ihzdLpxnM5Jaykx8AMdTrtfrbvU,Inactive
Fndu56D2TEG4qeDp4TUU8rg3H2ekRsMYfWh5BRff1JCf,H2EJUxt2KSPk7BWGZRfLMqh56wCmWygDJVTvjTJFHeym,7.994720452,7.994720448,2,2,1.000000001,2021-10-30 18:17:38.000,2021-10-28 13:39:17.000,2021-11-30 07:43:58.000,3byoxHRWvrZyCXbHj99hjwr5GP1TUpyKxSQS7nQgdrjiHPvKzEKQAp3UmSJpnfB7bnoAxy2yr5soccFFqCARPLY6,Inactive
Fndu56D2TEG4qeDp4TUU8rg3H2ekRsMYfWh5BRff1JCf,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3.093722,3.09372,2,2,1.000000646,2021-10-30 18:17:38.000,2021-10-28 13:39:17.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
7Yi2wX5KKambg2vdjLDcfduZfuE2dWxAEnSASmN5diM4,BxHJqGtC629c55swCqWXFGA2rRF1igbbTmh22H8ePUWG,22626559.7046,23076396.2214,90,46,0.9805066392,2021-12-30 08:17:06.000,2021-10-27 17:25:08.000,2021-12-30 04:53:13.000,626inoQs2Z685y9nJ6xQ6hxDzR2kAMcu5S9ZD1z8QabiVCp2oyJVspQf6ciNCSowEjkUTW8nw6ez8nP6S8EaCSBH,Active
7Yi2wX5KKambg2vdjLDcfduZfuE2dWxAEnSASmN5diM4,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1910.628414,1548.7643,90,46,1.233646988,2021-12-30 08:17:06.000,2021-10-27 17:25:08.000,2021-12-30 23:59:51.000,2kv8H9AAxXfjpG1drweF2wrzzLixJDFSChRzmWtFKSWmJUFvTyNscQQ4xh3y9xCfJ6Bqu5CKdTPPDYJqzm921Wwi,Active
5CoMnU1Xtnrr5YrJ2mWBfVJg2hcH57QnoeyjB1gFi6sq,E7WqtfRHcY8YW8z65u9WmD7CfMmvtrm2qPVicSzDxLaT,69538009.6216995,15186766.8709637,42,18,4.578855408,2021-11-16 08:39:20.000,2021-10-27 15:22:55.000,2021-12-30 19:11:35.000,4DbKPpBPD2g7yNGHGMyQzmiJH1HYLNCCo5MWAgFRf9aSoX2MbGQ8pvm979BDMX6dwdo1xT7Uraa7iNJVVzhu4tuP,Active
5CoMnU1Xtnrr5YrJ2mWBfVJg2hcH57QnoeyjB1gFi6sq,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5233.238044,944.412616,42,18,5.54126232,2021-11-16 08:39:20.000,2021-10-27 15:22:55.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
Ch21N1nLXFh9DEPGvu5VxWyfnS6C2n8CzuuL2f28bZh5,7j7H7sgsnNDeCngAPjpaCN4aaaru4HS7NAFYSEUyzJ3k,2711.453878,1673.767148,66,50,1.619970783,2021-12-29 13:46:25.000,2021-10-27 08:29:28.000,2021-12-30 23:54:29.000,kpbPsEWLbwFrofS8JLP66B1jvZnrvjv6NgWGS6MmRM1w3uifSEhXw5LPJQqMH6xto3bjxGA6Lee7UZHGmwv2jFu,Active
Ch21N1nLXFh9DEPGvu5VxWyfnS6C2n8CzuuL2f28bZh5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7109.09633,5511.31174,66,50,1.289910037,2021-12-29 13:46:25.000,2021-10-27 08:29:28.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
3hhSfFhbk7Kd8XrRYKCcGAyUVYRaW9MLhcqAaU9kx6SA,FnKE9n6aGjQoNWRBZXy4RW6LZVao7qwBonUbiD7edUmZ,23884837.051106,17699036.1945322,22358,3288,1.349499305,2021-12-30 23:58:37.000,2021-10-27 08:24:36.000,2021-12-30 23:58:30.000,49zwu1bUy3sjm4Jv92Ppw1YTde1uiJdCQkCz8BC8tJN8TYzBYEWKuzipCExYGxW8EhRpUVXBNY5pG3zPdb2Tj4F,Active
3hhSfFhbk7Kd8XrRYKCcGAyUVYRaW9MLhcqAaU9kx6SA,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,273309.784942,184419.813118,22358,3288,1.48199795,2021-12-30 23:58:37.000,2021-10-27 08:24:36.000,2021-12-30 23:59:52.000,okB6iW4y6AhpcKFQrfntZL9WHgoXmJNeRd6dpnQR54sntgPVtHn4Y4mXjZQLFuKMNwvLx2kkD3WGQz1rwBsZiDo,Active
6HSguUukDH9zqJBm6oAAmFkg1WK9dJ5iLgnppTCM6jHm,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3644835.53721,3183790.356522,1124,690,1.144810157,2021-12-30 22:59:27.000,2021-10-27 00:40:39.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
6HSguUukDH9zqJBm6oAAmFkg1WK9dJ5iLgnppTCM6jHm,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,252765.856400996,208280.93898059,1152,690,1.213581318,2021-12-30 22:59:27.000,2021-10-27 00:40:39.000,2021-12-30 23:55:28.000,4nuudWvY7qmje8Gp9Z5SA8xsiiuPb7xfquuq1Y1qTMkSKmBcabHSHybXE8gP638N53kSaK245HqPwCK89u4kKrpW,Active
2gCJMTck5JfjRFhUHzvB4K3kfj2TJCqFLRXu8GtQX5pc,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,6.706595036,73.168316878,2,4,0.09165982384,2021-10-27 00:19:44.000,2021-10-26 23:18:24.000,2021-12-30 23:55:28.000,4nuudWvY7qmje8Gp9Z5SA8xsiiuPb7xfquuq1Y1qTMkSKmBcabHSHybXE8gP638N53kSaK245HqPwCK89u4kKrpW,Active
2gCJMTck5JfjRFhUHzvB4K3kfj2TJCqFLRXu8GtQX5pc,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,96.44016,1052.153012,2,4,0.09165982409,2021-10-27 00:19:44.000,2021-10-26 23:18:24.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
NorBXypYWTkV5PMs6Q9JsvNkmRwe7H9Zr1Kz2TcJH2Y,HWxpSV3QAGzLQzGAtvhSYAEr7sTQugQygnni1gnUGh1D,40.627663363,11.870475664,150,48,3.422580907,2021-12-30 15:36:01.000,2021-10-26 08:34:20.000,2021-12-30 21:40:59.000,U6R33iwgtc1EqSxTzRgDt92Lmh7vM92u6zoL55HYyWDuMFwfTtxw41SVFKZecunfnqHuiEzJeZMDzFjSKYVP1is,Active
DudevotmDLN3KDHA1uTV1AyTYdwGnKUDFEXS9AXLjQ1z,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,21756.732474,19077.398494,56,46,1.140445459,2021-11-13 20:34:19.000,2021-10-25 16:23:39.000,2021-12-30 23:55:46.000,44ahui376oigbkshea2FvwTatU85SanVmY8xup9Yhgy4yZqgFojqStc4tMbqtg8qAsdCcnjbLxFNQJUH4AyiybPm,Active
DudevotmDLN3KDHA1uTV1AyTYdwGnKUDFEXS9AXLjQ1z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4978.716,4015.29656,56,46,1.239937306,2021-11-13 20:34:19.000,2021-10-25 16:23:39.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
EgDFvbPrieM4dGExeEBT4H62U9uGWznBBTUfKrrDwYmE,AASdD9rAefJ4PP7iM89MYUsQEyCQwvBofhceZUGDh5HZ,110416.10033352,435450.510580936,124,102,0.2535675069,2021-12-20 01:37:39.000,2021-10-25 07:54:20.000,2021-12-30 23:53:52.000,2L9cien3fr3E1mfnAUcYCxBLZQHUuuMSY1UREMGJmY15TSnNUrcPaz8uPVWwqXk8R1HAZkY6hh21jfwaJk7jukn6,Active
EgDFvbPrieM4dGExeEBT4H62U9uGWznBBTUfKrrDwYmE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,40619.425664,132387.037656,124,102,0.3068232841,2021-12-20 01:37:39.000,2021-10-25 07:54:20.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
ionytDfEj1mXodptgrsKEZro7DGsfpzANUfarJdm6Qb,8bqjz8DeSuim1sEAsQatjJN4zseyxSPdhHQcuuhL8PCK,714.457176184,518.595209725,164,74,1.377677932,2021-12-30 11:28:54.000,2021-10-24 15:33:07.000,2021-12-28 00:44:03.000,HP2jCuTvk4ayiDbx9GqMeDLXCktNASESEnb13VRmbXN4rHxkKm2XTJvrbt9GjmVUbTLiCgd891CUmnx32ED9J27,Active
ionytDfEj1mXodptgrsKEZro7DGsfpzANUfarJdm6Qb,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,2701.60095434,1868.95787271,554,210,1.445511958,2021-12-30 13:34:36.000,2021-10-24 15:33:07.000,2021-12-30 23:59:43.000,8sK16RmK7s2LgP4oHeoSCUkWcLu3shjLemQh6mS8AKW9gqGfAQErWXETvRmf3kUt4kwXBMHZ7sag2GbDMMJYYKw,Active
Ek8uoHjADzbNk2yr2HysybwFk1h2j9XXDsWAjAJN38n1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3913298.251634,3960586.254392,1220,912,0.9880603528,2021-12-30 18:32:11.000,2021-10-24 14:59:11.000,2021-12-30 23:59:52.000,3NPujARykRYb85W7berMqmBbyfGLcDt8kw7GiJqTBJ7ug3ueAHQiEKH4vmRrGgRQqkzB3h1Ebs8rY6uqhn1ciFvo,Active
Ek8uoHjADzbNk2yr2HysybwFk1h2j9XXDsWAjAJN38n1,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,257543.922804472,275025.500245458,1220,912,0.9364365216,2021-12-30 18:32:11.000,2021-10-24 14:59:11.000,2021-12-30 23:55:28.000,4nuudWvY7qmje8Gp9Z5SA8xsiiuPb7xfquuq1Y1qTMkSKmBcabHSHybXE8gP638N53kSaK245HqPwCK89u4kKrpW,Active
BERTH9caDT1mFBvne1h5hHdE58vxuAVuvh5rs43AYn9r,BdUJucPJyjkHxLMv6ipKNUhSeY3DWrVtgxAES1iSBAov,25074.923166967,6885.6185754,401,168,3.64163697,2021-12-30 11:28:40.000,2021-10-24 08:38:29.000,2021-12-28 15:26:54.000,49LuyAsJSExPe4ch2T9MTUq7cK1UNQ6344j7R19PvxyApgEHk7BwyK1iwAmVwJZM6fdmnRkwcsdr7Qm9f6NiZ5j5,Active
Bodz3SK3pzzskFdjwG5TXoavTzNLJbMV8VDQHvxkhTa1,Fr3W7NPVvdVbwMcHgA7Gx2wUxP43txdsn3iULJGFbKz9,30502.62745958,6253.07839633,241,78,4.878017758,2021-12-30 20:15:16.000,2021-10-24 07:36:56.000,2021-12-28 08:41:24.000,CmhkQwBa4W7LeY2evyfgtTpzzo1NFjB85JZtptAmvTLVxPeb7FZQgAEFyXMvEnH1hqKeb8WouQL2Y5haeJBuZeD,Active
BkHCFaEcfDMzKNzw6q7s9dobN2erJ2Mzh9uprZeBVQA,So11111111111111111111111111111111111111112,5.806813636,6.0573185,14,14,0.9586442641,2021-12-11 20:11:38.000,2021-10-24 05:33:37.000,2021-12-30 23:59:55.000,25WYgLnmo5ej6rUKtsNSipMZhgiwpjSLiA9UBjDQf9mcddMAFfY3Tv3tCZZqgqKnqWYM7si89x8SR456dGu4552v,Active
BkHCFaEcfDMzKNzw6q7s9dobN2erJ2Mzh9uprZeBVQA,5LSFpvLDkcdV2a3Kiyzmg5YmJsj2XDLySaXvnfP1cgLT,15825920.518618,15515772.387706,14,14,1.019989216,2021-12-11 20:11:38.000,2021-10-24 05:33:37.000,2021-12-30 19:12:36.000,5NpCKkf2Lf34vHp6EdiUqNRf6CbEFhMK7ghPxj7564gqNwnzGSJAXop6qcWHj5btp3yBxNe1Gn1FbbV2niM37XBv,Active
NorBXypYWTkV5PMs6Q9JsvNkmRwe7H9Zr1Kz2TcJH2Y,CDJWUqTcYTVAKXAVXoQZFes5JUFc7owSeq7eMQcDSbo5,287.4070983,168.20764886,439,217,1.708644644,2021-12-30 14:51:08.000,2021-10-24 04:23:50.000,2021-12-30 23:20:11.000,5RN1pGqiC3N8S8R4Zw8b5snN3nDxSZBa8vuhrGLom7CRJ8a1yLUS7rnJd5rT22K6upFpBuHLmvWoYUcxkXZrJCbC,Active
Bodz3SK3pzzskFdjwG5TXoavTzNLJbMV8VDQHvxkhTa1,EzfgjvkSwthhgHaceR3LnKXUoRkP6NUhfghdaHAj1tUv,162901.80745631,107780.6906636,600,207,1.51141922,2021-12-30 20:15:16.000,2021-10-24 04:20:21.000,2021-12-30 21:50:53.000,4Vu5BWb1JUWZN3N3bGpQszH3ZC5UFWsWZzGdxNxvMKUtgAHrNbzYp3rHgk86SnqWA9dHNCm86oX79hp2L9FKBXJ2,Active
